"","Isogroup","Gene","LFC","Padj"
"24159","isogroupOFAVBQ_DN222599_c0_g2",NA,0.308749118187386,NA
"24160","isogroupOFAVBQ_DN222599_c1_g1",NA,-0.131100023500972,0.840280986568492
"24161","isogroupOFAVBQ_DN222599_c1_g5",NA,-0.47182635709039,0.67663337627254
"24162","isogroupOFAVBQ_DN222600_c2_g1","Transmembrane 9 superfamily member 4 OS=Bos taurus OX=9913 GN=TM9SF4 PE=2 SV=2 E(blastx)=7e-118",0.0435879196511231,0.861039402052187
"24163","isogroupOFAVBQ_DN222603_c1_g1","Neural cell adhesion molecule L1 OS=Takifugu rubripes OX=31033 GN=l1cam PE=3 SV=1 E(blastx)=2e-98",0.0316449066511215,0.975602818023468
"24164","isogroupOFAVBQ_DN222604_c0_g1",NA,-0.0194368640941813,0.964660600521452
"24165","isogroupOFAVBQ_DN222605_c2_g3","Death-associated protein kinase dapk-1 OS=Caenorhabditis elegans OX=6239 GN=dapk-1 PE=1 SV=2 E(blastx)=3e-33",0.189372871578901,0.630537321213397
"24166","isogroupOFAVBQ_DN222607_c1_g1","G-protein-signaling modulator 2 OS=Homo sapiens OX=9606 GN=GPSM2 PE=1 SV=3 E(blastx)=8e-67",0.530363150497443,0.541012716256489
"24167","isogroupOFAVBQ_DN222608_c0_g1","GREB1-like protein OS=Mus musculus OX=10090 GN=Greb1l PE=2 SV=1 E(blastx)=1e-127",0.0154833738505063,0.973498719110943
"24168","isogroupOFAVBQ_DN222608_c0_g4",NA,-0.61503698305528,NA
"24169","isogroupOFAVBQ_DN222609_c2_g1",NA,0.0501620515990376,NA
"24170","isogroupOFAVBQ_DN222609_c3_g2",NA,0.978940714353445,0.0519431012859438
"24171","isogroupOFAVBQ_DN222609_c3_g5",NA,0.198066681536934,0.881713962472092
"24172","isogroupOFAVBQ_DN222610_c3_g3",NA,-0.0899994492253589,0.850558967420969
"24173","isogroupOFAVBQ_DN222611_c0_g1",NA,-0.229759826477758,0.533400320801249
"24174","isogroupOFAVBQ_DN222612_c0_g1","Cyclin-D-binding Myb-like transcription factor 1 OS=Danio rerio OX=7955 GN=dmtf1 PE=2 SV=1 E(blastx)=1e-33",-0.0900249405405401,0.898461133674809
"24175","isogroupOFAVBQ_DN222614_c2_g1","DNA topoisomerase 1 OS=Chlorocebus aethiops OX=9534 GN=TOP1 PE=2 SV=1 E(blastx)=1e-144",0.152746934238447,0.295268816072634
"24176","isogroupOFAVBQ_DN222615_c1_g1",NA,0.0229223875205472,0.972352084196663
"24177","isogroupOFAVBQ_DN222616_c2_g1","NACHT and WD repeat domain-containing protein 2 OS=Homo sapiens OX=9606 GN=NWD2 PE=2 SV=3 E(blastx)=5e-69",-0.0432352604110173,0.96588318732101
"24178","isogroupOFAVBQ_DN222616_c2_g2",NA,0.456984134979324,NA
"24179","isogroupOFAVBQ_DN222617_c1_g1","WD repeat-containing protein 25 OS=Mus musculus OX=10090 GN=Wdr25 PE=2 SV=1 E(blastx)=5e-64",0.307479394821806,0.68355843186508
"24180","isogroupOFAVBQ_DN222618_c1_g1",NA,0.0231508746714357,0.939375435850791
"24181","isogroupOFAVBQ_DN222619_c0_g1","SH3 domain-containing protein 19 OS=Homo sapiens OX=9606 GN=SH3D19 PE=1 SV=2 E(blastx)=8e-53",0.0819266886536147,0.824832207716744
"24182","isogroupOFAVBQ_DN222620_c3_g1","SH3 and multiple ankyrin repeat domains protein 3 OS=Homo sapiens OX=9606 GN=SHANK3 PE=1 SV=3 E(blastx)=6e-103",0.0522588333727755,0.909797280481028
"24183","isogroupOFAVBQ_DN222622_c0_g1","ATP-binding cassette sub-family G member 1 OS=Mus musculus OX=10090 GN=Abcg1 PE=1 SV=1 E(blastx)=3e-101",-0.201194663982365,0.480906127785511
"24184","isogroupOFAVBQ_DN222623_c3_g1",NA,0.528164565511498,NA
"24185","isogroupOFAVBQ_DN222623_c4_g1","Doublecortin domain-containing protein 2 OS=Homo sapiens OX=9606 GN=DCDC2 PE=1 SV=2 E(blastx)=1e-28",0.0906156045296631,0.803230439013748
"24186","isogroupOFAVBQ_DN222624_c0_g1","LIM domain kinase 1 OS=Homo sapiens OX=9606 GN=LIMK1 PE=1 SV=3 E(blastx)=7e-115",0.148514965644318,0.525508362064409
"24187","isogroupOFAVBQ_DN222625_c1_g2","Serine/threonine-protein kinase Nek8 OS=Mus musculus OX=10090 GN=Nek8 PE=1 SV=1 E(blastx)=2e-119",0.0853427333093589,0.842627860128445
"24188","isogroupOFAVBQ_DN222625_c1_g8",NA,-0.848099382273154,NA
"24189","isogroupOFAVBQ_DN222626_c3_g1",NA,-0.183681852234538,NA
"24190","isogroupOFAVBQ_DN222627_c4_g1","Cystathionine beta-synthase OS=Rattus norvegicus OX=10116 GN=Cbs PE=1 SV=3 E(blastx)=2e-20",0.191255004301635,0.635711491739227
"24191","isogroupOFAVBQ_DN222629_c2_g1",NA,0.243803464327005,NA
"24192","isogroupOFAVBQ_DN222629_c2_g2",NA,-0.317744707740461,0.0116575451320213
"24193","isogroupOFAVBQ_DN222630_c3_g1",NA,-0.485018653411812,NA
"24194","isogroupOFAVBQ_DN222630_c3_g2","tRNA (cytosine(72)-C(5))-methyltransferase NSUN6 OS=Mus musculus OX=10090 GN=Nsun6 PE=2 SV=2 E(blastx)=1e-78",-0.0244833388039046,0.969908954688714
"24195","isogroupOFAVBQ_DN222631_c7_g1",NA,0.507749113027709,0.240407527553778
"24196","isogroupOFAVBQ_DN222633_c2_g1","RWD domain-containing protein 4 OS=Rattus norvegicus OX=10116 GN=Rwdd4 PE=2 SV=1 E(blastx)=9e-51",0.16526067486391,0.367440336758909
"24197","isogroupOFAVBQ_DN222637_c5_g1",NA,0.0785378081748387,0.954744475203358
"24198","isogroupOFAVBQ_DN222637_c5_g4",NA,-0.525761207874701,0.195571037670648
"24199","isogroupOFAVBQ_DN222638_c2_g2","Craniofacial development protein 2 OS=Tragulus javanicus OX=9849 GN=CFDP2 PE=2 SV=1 E(blastx)=5e-48",0.60905042226074,0.248452054416942
"24200","isogroupOFAVBQ_DN222638_c2_g4",NA,0.410456010301846,NA
"24201","isogroupOFAVBQ_DN222639_c0_g1",NA,-0.0429888610348987,0.9214034027954
"24202","isogroupOFAVBQ_DN222640_c1_g1","CCR4-NOT transcription complex subunit 11 OS=Rattus norvegicus OX=10116 GN=Cnot11 PE=2 SV=1 E(blastx)=8e-180",-0.0297923665264846,0.956666721937097
"24203","isogroupOFAVBQ_DN222641_c0_g1",NA,0.390532123832273,0.620050318887001
"24204","isogroupOFAVBQ_DN222642_c0_g1",NA,0.124125288968172,0.740882042844035
"24205","isogroupOFAVBQ_DN222643_c3_g1","E3 ubiquitin-protein ligase pellino homolog 1 OS=Mus musculus OX=10090 GN=Peli1 PE=1 SV=2 E(blastx)=6e-67",0.0867914177024717,0.877592570794835
"24206","isogroupOFAVBQ_DN222644_c5_g1",NA,0.0657873098574717,0.949367141915121
"24207","isogroupOFAVBQ_DN222645_c2_g1",NA,-0.27149089625484,0.658832567808572
"24208","isogroupOFAVBQ_DN222645_c3_g1",NA,0.0838238240340978,0.746106806585452
"24209","isogroupOFAVBQ_DN222646_c6_g2",NA,0.361576341944824,0.680170140316823
"24210","isogroupOFAVBQ_DN222647_c2_g1",NA,-0.402704254738528,0.402315355467442
"24211","isogroupOFAVBQ_DN222647_c5_g3",NA,0.173813035307246,NA
"24212","isogroupOFAVBQ_DN222648_c3_g2",NA,-0.913983487348417,NA
"24213","isogroupOFAVBQ_DN222649_c0_g1",NA,-0.203395198334486,0.731683190399279
"24214","isogroupOFAVBQ_DN222650_c1_g1","Neurogenic locus notch homolog protein 1 OS=Danio rerio OX=7955 GN=notch1a PE=2 SV=1 E(blastx)=2e-30",0.117787962200039,NA
"24215","isogroupOFAVBQ_DN222650_c2_g2","A disintegrin and metalloproteinase with thrombospondin motifs 6 OS=Homo sapiens OX=9606 GN=ADAMTS6 PE=2 SV=2 E(blastx)=1e-107",-0.124902753175027,0.87779932353412
"24216","isogroupOFAVBQ_DN222651_c1_g1",NA,-0.126419525754303,NA
"24217","isogroupOFAVBQ_DN222655_c0_g1","Kelch-like protein 20 OS=Xenopus laevis OX=8355 GN=klhl20 PE=2 SV=1 E(blastx)=8e-170",0.0897710786292407,0.902606269644941
"24218","isogroupOFAVBQ_DN222656_c0_g1",NA,0.293645081586243,NA
"24219","isogroupOFAVBQ_DN222657_c0_g2","Polycystic kidney disease protein 1-like 2 OS=Mus musculus OX=10090 GN=Pkd1l2 PE=2 SV=1 E(blastx)=6e-75",0.0669783492662605,0.850506856497182
"24220","isogroupOFAVBQ_DN222658_c2_g1","BTB/POZ domain-containing protein 6 OS=Mus musculus OX=10090 GN=Btbd6 PE=2 SV=2 E(blastx)=1e-33",0.429419047378451,NA
"24221","isogroupOFAVBQ_DN222658_c2_g4","BTB/POZ domain-containing protein 6 OS=Xenopus laevis OX=8355 GN=btbd6 PE=1 SV=1 E(blastx)=3e-48",-0.536947227455551,NA
"24222","isogroupOFAVBQ_DN222658_c2_g5","BTB/POZ domain-containing protein 6 OS=Mus musculus OX=10090 GN=Btbd6 PE=2 SV=2 E(blastx)=7e-14",-0.00417998402418296,0.99883450808912
"24223","isogroupOFAVBQ_DN222659_c2_g3","Attractin-like protein 1 OS=Mus musculus OX=10090 GN=Atrnl1 PE=1 SV=2 E(blastx)=3e-127",-0.173216495393317,0.292806984529337
"24224","isogroupOFAVBQ_DN222660_c0_g1","Hemicentin-1 OS=Homo sapiens OX=9606 GN=HMCN1 PE=1 SV=2 E(blastx)=4e-62",-0.0352883906280105,0.920976550571495
"24225","isogroupOFAVBQ_DN222660_c0_g3","Urokinase-type plasminogen activator OS=Mus musculus OX=10090 GN=Plau PE=1 SV=1 E(blastx)=1e-15",-0.749732560042317,NA
"24226","isogroupOFAVBQ_DN222661_c3_g1",NA,-0.00562133360258816,0.997058412551946
"24227","isogroupOFAVBQ_DN222662_c2_g5",NA,0.143962871327572,0.8958259901673
"24228","isogroupOFAVBQ_DN222664_c5_g3","Tetratricopeptide repeat protein 28 OS=Homo sapiens OX=9606 GN=TTC28 PE=1 SV=4 E(blastx)=3e-141",0.240399459106531,0.63292089925561
"24229","isogroupOFAVBQ_DN222665_c0_g1",NA,-0.0646109604154872,0.829935229478563
"24230","isogroupOFAVBQ_DN222667_c1_g1","Protein bark beetle OS=Drosophila melanogaster OX=7227 GN=bark PE=1 SV=1 E(blastx)=5e-23",0.59854724105423,0.458230663563405
"24231","isogroupOFAVBQ_DN222668_c2_g4",NA,-0.530266360881167,NA
"24232","isogroupOFAVBQ_DN222669_c1_g4","G-protein-signaling modulator 2 OS=Homo sapiens OX=9606 GN=GPSM2 PE=1 SV=3 E(blastx)=4e-21",0.162290879889881,0.897568343834091
"24233","isogroupOFAVBQ_DN222670_c2_g2","Polyunsaturated fatty acid 5-lipoxygenase OS=Homo sapiens OX=9606 GN=ALOX5 PE=1 SV=2 E(blastx)=2e-153",-0.00748029293091724,0.995471141471019
"24234","isogroupOFAVBQ_DN222670_c2_g5",NA,-0.628816005374811,NA
"24235","isogroupOFAVBQ_DN222671_c1_g1","Fibropellin-1 OS=Strongylocentrotus purpuratus OX=7668 GN=EGF1 PE=1 SV=2 E(blastx)=6e-52",-0.180864078542691,0.836420443176638
"24236","isogroupOFAVBQ_DN222672_c1_g2",NA,0.0990140672857947,0.592552471877852
"24237","isogroupOFAVBQ_DN222673_c0_g2","Double-stranded RNA-binding protein Staufen homolog 2 OS=Danio rerio OX=7955 GN=stau2 PE=2 SV=2 E(blastx)=1e-69",0.11819453754693,0.676777577562672
"24238","isogroupOFAVBQ_DN222675_c8_g6",NA,-0.748860487548749,0.244503784896596
"24239","isogroupOFAVBQ_DN222678_c6_g1","E3 ubiquitin-protein ligase DTX3L OS=Mus musculus OX=10090 GN=Dtx3l PE=1 SV=1 E(blastx)=3e-38",0.121772913448544,NA
"24240","isogroupOFAVBQ_DN222678_c7_g6",NA,-0.0085625902617052,NA
"24241","isogroupOFAVBQ_DN222679_c3_g1","Zinc transporter 1 OS=Rattus norvegicus OX=10116 GN=Slc30a1 PE=2 SV=1 E(blastx)=4e-72",0.0388173767742506,0.944595109331616
"24242","isogroupOFAVBQ_DN222680_c0_g2","E3 ubiquitin-protein ligase LRSAM1 OS=Homo sapiens OX=9606 GN=LRSAM1 PE=1 SV=1 E(blastx)=1e-127",0.132327872801872,0.555279201083104
"24243","isogroupOFAVBQ_DN222681_c0_g1","Suppressor of cytokine signaling 4 OS=Bos taurus OX=9913 GN=SOCS4 PE=2 SV=1 E(blastx)=7e-51",-0.20257889176777,0.264884099387363
"24244","isogroupOFAVBQ_DN222681_c0_g3",NA,-0.626266321189449,NA
"24245","isogroupOFAVBQ_DN222682_c1_g1","General transcription factor 3C polypeptide 1 OS=Homo sapiens OX=9606 GN=GTF3C1 PE=1 SV=4 E(blastx)=2e-26",0.152234068572403,0.272602892879372
"24246","isogroupOFAVBQ_DN222682_c1_g4",NA,0.0838544607244599,NA
"24247","isogroupOFAVBQ_DN222682_c1_g6",NA,0.319673072934767,0.741020554855786
"24248","isogroupOFAVBQ_DN222682_c1_g8",NA,0.155192928699303,NA
"24249","isogroupOFAVBQ_DN222683_c7_g3",NA,-0.364092568584324,0.661762276989723
"24250","isogroupOFAVBQ_DN222684_c2_g1","Interaptin OS=Dictyostelium discoideum OX=44689 GN=abpD PE=1 SV=1 E(blastx)=4e-12",0.0613856570529772,0.939867922182472
"24251","isogroupOFAVBQ_DN222685_c0_g3","Adhesion G protein-coupled receptor L2 OS=Homo sapiens OX=9606 GN=ADGRL2 PE=1 SV=2 E(blastx)=1e-82",0.149836137555286,0.853642960045435
"24252","isogroupOFAVBQ_DN222685_c0_g5",NA,0.0659580759968382,NA
"24253","isogroupOFAVBQ_DN222686_c1_g1",NA,-0.0775210601416814,NA
"24254","isogroupOFAVBQ_DN222686_c2_g1",NA,1.11445191286089,0.02939884301566
"24255","isogroupOFAVBQ_DN222686_c3_g1","Secretory carrier-associated membrane protein 1 OS=Sus scrofa OX=9823 GN=SCAMP1 PE=2 SV=1 E(blastx)=6e-10",0.206806901494292,NA
"24256","isogroupOFAVBQ_DN222687_c2_g1",NA,0.515582935733249,0.520651826336235
"24257","isogroupOFAVBQ_DN222688_c1_g1",NA,0.167626125578655,NA
"24258","isogroupOFAVBQ_DN222689_c1_g1","Transmembrane and coiled-coil domains protein 1 OS=Homo sapiens OX=9606 GN=TMCC1 PE=1 SV=3 E(blastx)=5e-39",0.172618161359851,0.487157724744333
"24259","isogroupOFAVBQ_DN222690_c1_g5","SID1 transmembrane family member 1 OS=Mus musculus OX=10090 GN=Sidt1 PE=1 SV=1 E(blastx)=8e-79",0.075782799530498,0.914419348441319
"24260","isogroupOFAVBQ_DN222691_c3_g1","Proteasome activator complex subunit 4 OS=Bos taurus OX=9913 GN=PSME4 PE=1 SV=1 E(blastx)=2e-11",0.0129502434064406,0.992636866753036
"24261","isogroupOFAVBQ_DN222692_c2_g2","Dynein assembly factor 1, axonemal OS=Bos taurus OX=9913 GN=DNAAF1 PE=2 SV=2 E(blastx)=2e-98",-0.072777585965891,0.850378680968109
"24262","isogroupOFAVBQ_DN222694_c0_g1","Lethal(3)malignant brain tumor-like protein 3 OS=Homo sapiens OX=9606 GN=L3MBTL3 PE=1 SV=2 E(blastx)=2e-59",0.00217564743417444,0.998783947192302
"24263","isogroupOFAVBQ_DN222695_c0_g2","Transient receptor potential cation channel subfamily A member 1 OS=Rattus norvegicus OX=10116 GN=Trpa1 PE=2 SV=1 E(blastx)=2e-128",0.582708705234826,0.225268303035537
"24264","isogroupOFAVBQ_DN222696_c4_g1","Myosin-IIIb OS=Homo sapiens OX=9606 GN=MYO3B PE=2 SV=4 E(blastx)=3e-103",-0.0230798181952113,0.978158319587788
"24265","isogroupOFAVBQ_DN222697_c1_g1",NA,0.110046034821713,0.8759558833656
"24266","isogroupOFAVBQ_DN222699_c0_g2",NA,0.0187767666628559,NA
"24267","isogroupOFAVBQ_DN222700_c0_g1","Alpha-1A adrenergic receptor OS=Oryctolagus cuniculus OX=9986 GN=ADRA1A PE=2 SV=1 E(blastx)=9e-12",0.0286895301867167,0.977490846666188
"24268","isogroupOFAVBQ_DN222701_c6_g1",NA,-0.17237404902925,0.858605004817733
"24269","isogroupOFAVBQ_DN222702_c0_g1",NA,-0.699693431087332,NA
"24270","isogroupOFAVBQ_DN222703_c6_g1","DnaJ homolog subfamily C member 25 OS=Xenopus laevis OX=8355 GN=dnajc25 PE=2 SV=1 E(blastx)=2e-29",0.439357756717412,0.0370369043107874
"24271","isogroupOFAVBQ_DN222704_c7_g2",NA,0.0337651709784112,0.944595109331616
"24272","isogroupOFAVBQ_DN222705_c0_g1","Fibroblast growth factor receptor 1 OS=Homo sapiens OX=9606 GN=FGFR1 PE=1 SV=3 E(blastx)=2e-87",0.0756614708946156,0.946249170765388
"24273","isogroupOFAVBQ_DN222706_c0_g1","Ras GTPase-activating-like protein IQGAP2 OS=Homo sapiens OX=9606 GN=IQGAP2 PE=1 SV=4 E(blastx)=1e-159",-0.161603295264516,0.687028154494621
"24274","isogroupOFAVBQ_DN222708_c0_g1",NA,-0.390406921823194,NA
"24275","isogroupOFAVBQ_DN222709_c1_g1","Numb-like protein OS=Rattus norvegicus OX=10116 GN=Numbl PE=1 SV=1 E(blastx)=1e-44",-0.0646939038877368,0.787712601827186
"24276","isogroupOFAVBQ_DN222710_c2_g1","Helicase ARIP4 OS=Xenopus tropicalis OX=8364 GN=rad54l2 PE=2 SV=1 E(blastx)=8e-174",-0.194470432443626,0.635412732653785
"24277","isogroupOFAVBQ_DN222711_c7_g2","Zinc finger MYM-type protein 2 OS=Mus musculus OX=10090 GN=Zmym2 PE=1 SV=3 E(blastx)=2e-09",-0.476021290358763,NA
"24278","isogroupOFAVBQ_DN222711_c8_g2","NEDD8-conjugating enzyme Ubc12 OS=Mus musculus OX=10090 GN=Ube2m PE=1 SV=1 E(blastx)=3e-84",-0.04523504265597,0.878652450790774
"24279","isogroupOFAVBQ_DN222713_c0_g1",NA,0.0334640893055866,0.942635206347201
"24280","isogroupOFAVBQ_DN222713_c0_g3","Glutamate receptor ionotropic, NMDA 1 OS=Rattus norvegicus OX=10116 GN=Grin1 PE=1 SV=1 E(blastx)=4e-31",0.225755466093308,NA
"24281","isogroupOFAVBQ_DN222714_c2_g1",NA,-0.363971667690364,0.31085932150716
"24282","isogroupOFAVBQ_DN222714_c2_g4",NA,-0.195011938241961,NA
"24283","isogroupOFAVBQ_DN222715_c3_g1","Sarcolemmal membrane-associated protein OS=Oryctolagus cuniculus OX=9986 GN=SLMAP PE=1 SV=2 E(blastx)=5e-115",-0.149982328165789,0.672060285249628
"24284","isogroupOFAVBQ_DN222717_c0_g2","U6 snRNA-associated Sm-like protein LSm4 OS=Homo sapiens OX=9606 GN=LSM4 PE=1 SV=1 E(blastx)=5e-14",-0.0511256085802595,0.960951726724174
"24285","isogroupOFAVBQ_DN222717_c0_g3","Putative sodium-coupled neutral amino acid transporter 7 OS=Danio rerio OX=7955 GN=slc38a7 PE=2 SV=1 E(blastx)=5e-23",-0.211043021397608,0.5407838204227
"24286","isogroupOFAVBQ_DN222718_c2_g1",NA,-0.313813915348296,0.760126386069862
"24287","isogroupOFAVBQ_DN222719_c4_g1","Interferon-induced helicase C domain-containing protein 1 OS=Homo sapiens OX=9606 GN=IFIH1 PE=1 SV=3 E(blastx)=5e-59",1.01553264441077,0.118456918986086
"24288","isogroupOFAVBQ_DN222720_c2_g1","Sperm-associated antigen 16 protein OS=Homo sapiens OX=9606 GN=SPAG16 PE=1 SV=2 E(blastx)=2e-152",-0.0576786882900876,0.954686842903102
"24289","isogroupOFAVBQ_DN222722_c1_g1","cGMP-specific 3',5'-cyclic phosphodiesterase OS=Drosophila willistoni OX=7260 GN=Pde6 PE=3 SV=1 E(blastx)=5e-125",0.101639379669266,0.749170662271905
"24290","isogroupOFAVBQ_DN222723_c4_g2","Natural resistance-associated macrophage protein 2 OS=Mus musculus OX=10090 GN=Slc11a2 PE=1 SV=2 E(blastx)=3e-154",0.272273291588054,0.450246213725112
"24291","isogroupOFAVBQ_DN222723_c4_g4","Natural resistance-associated macrophage protein 2 OS=Rattus norvegicus OX=10116 GN=Slc11a2 PE=1 SV=1 E(blastx)=5e-08",-0.0324807139650327,0.966348425647138
"24292","isogroupOFAVBQ_DN222724_c2_g1","Protein bark beetle OS=Drosophila melanogaster OX=7227 GN=bark PE=1 SV=1 E(blastx)=1e-28",-0.506994473807951,NA
"24293","isogroupOFAVBQ_DN222725_c7_g1","Pleckstrin homology domain-containing family M member 2 OS=Homo sapiens OX=9606 GN=PLEKHM2 PE=1 SV=2 E(blastx)=2e-39",0.094845574042,0.83431701294623
"24294","isogroupOFAVBQ_DN222727_c1_g1",NA,0.315932384934437,0.136798171930765
"24295","isogroupOFAVBQ_DN222728_c0_g1","Golgi-associated plant pathogenesis-related protein 1 OS=Mus musculus OX=10090 GN=Glipr2 PE=1 SV=3 E(blastx)=2e-31",0.0534062457283309,0.869710156469161
"24296","isogroupOFAVBQ_DN222729_c0_g1",NA,-0.23638659676007,0.328848645750334
"24297","isogroupOFAVBQ_DN222730_c1_g1",NA,-0.0705591727041543,0.941565351896571
"24298","isogroupOFAVBQ_DN222730_c2_g1",NA,0.0397190603012818,0.971193652633702
"24299","isogroupOFAVBQ_DN222731_c1_g1","Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens OX=9606 GN=ERBB2 PE=1 SV=1 E(blastx)=1e-41",0.0332315016566909,0.972659626438875
"24300","isogroupOFAVBQ_DN222732_c7_g5",NA,0.179777520926189,0.768343125229911
"24301","isogroupOFAVBQ_DN222733_c1_g1","Dual serine/threonine and tyrosine protein kinase OS=Pimephales promelas OX=90988 GN=dstyk PE=2 SV=1 E(blastx)=4e-11",-0.965895108030873,NA
"24302","isogroupOFAVBQ_DN222735_c0_g1",NA,0.0339099593441811,0.97104293703344
"24303","isogroupOFAVBQ_DN222736_c0_g1","SPATS2-like protein OS=Homo sapiens OX=9606 GN=SPATS2L PE=1 SV=2 E(blastx)=3e-30",0.194035556751184,0.732201421253179
"24304","isogroupOFAVBQ_DN222737_c1_g1",NA,-0.110744561309273,0.924658122587734
"24305","isogroupOFAVBQ_DN222737_c2_g1",NA,-0.107447236649768,0.646532832142258
"24306","isogroupOFAVBQ_DN222738_c0_g1",NA,-0.282989424133312,0.569584025490093
"24307","isogroupOFAVBQ_DN222739_c0_g1","Matrilin-2 OS=Mus musculus OX=10090 GN=Matn2 PE=2 SV=2 E(blastx)=9e-66",-0.242034333256834,0.36693405035709
"24308","isogroupOFAVBQ_DN222739_c0_g2","Signal peptide, CUB and EGF-like domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SCUBE1 PE=1 SV=3 E(blastx)=8e-13",0.76247483101402,NA
"24309","isogroupOFAVBQ_DN222740_c0_g2",NA,-0.263080132473936,0.801091415316544
"24310","isogroupOFAVBQ_DN222740_c0_g3",NA,-0.319214847818423,0.717895419642379
"24311","isogroupOFAVBQ_DN222741_c0_g2","Scm-like with four MBT domains protein 1 OS=Homo sapiens OX=9606 GN=SFMBT1 PE=1 SV=2 E(blastx)=9e-93",0.0602864284507903,0.850574036230517
"24312","isogroupOFAVBQ_DN222742_c1_g1","Dipeptidyl peptidase 2 OS=Rattus norvegicus OX=10116 GN=Dpp7 PE=1 SV=1 E(blastx)=8e-154",0.0514334713603594,0.87706034160674
"24313","isogroupOFAVBQ_DN222745_c1_g2","Coiled-coil domain-containing protein 33 OS=Homo sapiens OX=9606 GN=CCDC33 PE=1 SV=3 E(blastx)=7e-58",0.0307835179904394,0.917456219464415
"24314","isogroupOFAVBQ_DN222746_c5_g3",NA,-0.35503105354861,0.794831213710057
"24315","isogroupOFAVBQ_DN222747_c0_g1",NA,-0.0369740914598657,0.889149196322247
"24316","isogroupOFAVBQ_DN222748_c0_g6",NA,-0.0886795098885284,0.885168586049366
"24317","isogroupOFAVBQ_DN222750_c4_g1","Probable helicase senataxin OS=Homo sapiens OX=9606 GN=SETX PE=1 SV=4 E(blastx)=1e-32",0.00463825030362425,0.995762330275488
"24318","isogroupOFAVBQ_DN222751_c3_g1",NA,0.315513957735935,NA
"24319","isogroupOFAVBQ_DN222751_c4_g2","Retrovirus-related Pol polyprotein from transposon 17.6 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1 E(blastx)=9e-54",0.213475642925106,0.597201723058738
"24320","isogroupOFAVBQ_DN222751_c4_g3",NA,-0.184952939944077,NA
"24321","isogroupOFAVBQ_DN222752_c0_g2",NA,0.262065592767394,0.372164277764811
"24322","isogroupOFAVBQ_DN222753_c0_g1","Ribosome biogenesis protein NOC1 OS=Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719) OX=759272 GN=NOC1 PE=3 SV=2 E(blastx)=1e-128",0.038326799606559,0.952513083927903
"24323","isogroupOFAVBQ_DN222753_c0_g4",NA,-0.194534165278851,NA
"24324","isogroupOFAVBQ_DN222754_c2_g1",NA,0.316870732902784,0.334867932653604
"24325","isogroupOFAVBQ_DN222754_c2_g4",NA,-0.233741397087469,0.775744407366351
"24326","isogroupOFAVBQ_DN222756_c4_g1","E3 ubiquitin-protein ligase DZIP3 OS=Homo sapiens OX=9606 GN=DZIP3 PE=1 SV=2 E(blastx)=5e-11",0.493679340551296,0.420167914663078
"24327","isogroupOFAVBQ_DN222756_c4_g2",NA,1.3166071118214,NA
"24328","isogroupOFAVBQ_DN222757_c1_g1","Tetratricopeptide repeat protein 5 OS=Bos taurus OX=9913 GN=TTC5 PE=2 SV=1 E(blastx)=1e-107",0.339677290688989,0.290584970207336
"24329","isogroupOFAVBQ_DN222758_c1_g3",NA,-0.204620960724048,0.818435048724935
"24330","isogroupOFAVBQ_DN222759_c0_g2",NA,0.156396526095143,0.475218680001003
"24331","isogroupOFAVBQ_DN222761_c0_g1",NA,-0.0789551296006941,NA
"24332","isogroupOFAVBQ_DN222761_c1_g2","F-box only protein 4 OS=Mus musculus OX=10090 GN=Fbxo4 PE=1 SV=2 E(blastx)=4e-35",-0.297311478437325,0.334993376061179
"24333","isogroupOFAVBQ_DN222762_c3_g2","Oxysterol-binding protein-related protein 9 OS=Xenopus tropicalis OX=8364 GN=osbpl9 PE=2 SV=1 E(blastx)=2e-115",-0.0746672689970297,0.784819524346252
"24334","isogroupOFAVBQ_DN222763_c3_g1",NA,0.113545636499941,NA
"24335","isogroupOFAVBQ_DN222764_c5_g1",NA,-0.00173275714809222,0.999509503299488
"24336","isogroupOFAVBQ_DN222764_c6_g3","Ras-like protein 1 OS=Physarum polycephalum OX=5791 GN=RAS1 PE=2 SV=1 E(blastx)=1e-33",-0.0819694009094026,0.828120682389317
"24337","isogroupOFAVBQ_DN222765_c3_g1",NA,-0.587118422315383,0.394416978611256
"24338","isogroupOFAVBQ_DN222765_c3_g3","Tyrosine-protein kinase BAZ1B OS=Homo sapiens OX=9606 GN=BAZ1B PE=1 SV=2 E(blastx)=3e-44",0.0476338727777302,0.942955496441248
"24339","isogroupOFAVBQ_DN222766_c2_g1","Transmembrane emp24 domain-containing protein 10 OS=Mesocricetus auratus OX=10036 GN=TMED10 PE=1 SV=1 E(blastx)=1e-83",0.0940385107402754,0.546810862199636
"24340","isogroupOFAVBQ_DN222767_c2_g1",NA,0.193749281935881,0.858704353426271
"24341","isogroupOFAVBQ_DN222769_c3_g4","N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D OS=Homo sapiens OX=9606 GN=NAPEPLD PE=1 SV=2 E(blastx)=3e-84",-0.0715137750391097,0.922604989408224
"24342","isogroupOFAVBQ_DN222770_c0_g2",NA,0.396045181180981,0.0471032341360074
